title,url,preview,image_url,date,category,page_number,date_range
[KLARIFIKASI] Video Ini Bukan Tornado Api di...,https://turnbackhoax.id/articles/25152--klarifikasi-video-ini-bukan-tornado-api-di-california,"KOMPAS.com - Beredar video yang memperlihatkan tornado kembar, dan...",https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,16/01/2025,Uncategorized,26,January 2025
[HOAKS] Selvi Ananda Bagi-bagikan Rp 20 Juta,https://turnbackhoax.id/articles/25151--hoaks-selvi-ananda-bagi-bagikan-rp-20-juta,"KOMPAS.com - Istri Wakil Presiden Gibran Rakabuming Raka, Selvi...",https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,16/01/2025,Uncategorized,26,January 2025
"[PENIPUAN] Tautan Daftar Bansos PKH dan BNPT,...",https://turnbackhoax.id/articles/25142--penipuan-tautan-daftar-bansos-pkh-dan-bnpt-bakal-cair-bersamaan,Akun Facebook “Bantuan Masyarakat” pada Jumat (10/1/2025) membagikan tautan...,https://yudistira.turnbackhoax.id/uploads/2025/01/wm-tautan-daftar-dan-cek-penerimaan-bansos.png,17/01/2025,Uncategorized,26,January 2025
[SALAH] Megawati Mundur dari Kursi Ketua Umum...,https://turnbackhoax.id/articles/25141--salah-megawati-mundur-dari-kursi-ketua-umum-pdip,Kanal YouTube “KajianOnline” [arsip] pada Sabtu (11/1/2025) membagikan video...,https://yudistira.turnbackhoax.id/uploads/2025/01/wm-megawati-mundur.png,17/01/2025,Uncategorized,26,January 2025
[SALAH] Dokumentasi “Pesawat Jazirah Aviation Club Jatuh...,https://turnbackhoax.id/articles/25140--salah-dokumentasi-pesawat-jazirah-aviation-club-jatuh-di-laut-,Akun Facebook “Muraqib Hakim ID” pada Senin (30/12/2024) membagikan...,https://yudistira.turnbackhoax.id/uploads/2025/01/wm-pesawat-jatuh-di-laut.png,17/01/2025,Uncategorized,26,January 2025
"Cek fakta, Prabowo pecat seluruh pimpinan KPK...",https://turnbackhoax.id/articles/25149-cek-fakta-prabowo-pecat-seluruh-pimpinan-kpk-karena-gagal-tahan-hasto,Jakarta (ANTARA/JACX) – Sebuah unggahan di YouTube menarasikan Presiden...,https://img.antaranews.com/cache/730x487/2025/01/14/WhatsApp-Image-2025-01-14-at-23.39.28.jpeg,17/01/2025,Uncategorized,26,January 2025
[HOAKS] Korban Kebakaran di California Menjarah Toko...,https://turnbackhoax.id/articles/25148--hoaks-korban-kebakaran-di-california-menjarah-toko-swalayan,KOMPAS.com - Sebuah video yang diunggah di media sosial...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,16/01/2025,Uncategorized,26,January 2025
"[HOAKS] Poster Rekrutmen Puskesmas Pancoran Mas, Depok,...",https://turnbackhoax.id/articles/25147--hoaks-poster-rekrutmen-puskesmas-pancoran-mas-depok-jawa-barat,KOMPAS.com - Di media sosial beredar poster lowongan kerja...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,16/01/2025,Uncategorized,27,January 2025
[KLARIFIKASI] Foto Masjid di Los Angeles Lolos...,https://turnbackhoax.id/articles/25146--klarifikasi-foto-masjid-di-los-angeles-lolos-dari-kebakaran-adalah-rekayasa-ai,KOMPAS.com - Sebuah foto dalam sebuah unggahan Facebook diklaim...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,16/01/2025,Uncategorized,27,January 2025
Cek Fakta: Tidak Benar Prabowo Minta Semua...,https://turnbackhoax.id/articles/25145-cek-fakta-tidak-benar-prabowo-minta-semua-tv-putar-ganyang-fufufafa-jam-6-pagi,"Liputan6.com, Jakarta - Beredar di media sosial postingan Presiden...",https://cdn0-production-images-kly.akamaized.net/2VGdD5ZeV-hZRndgg6zL_DVXrlg=/640x360/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5097271/original/033768400_1737073765-cek_fakta_ganyang.jpg,17/01/2025,Uncategorized,27,January 2025
Cek Fakta: Hoaks Poster Lowongan Kerja di...,https://turnbackhoax.id/articles/25144-cek-fakta-hoaks-poster-lowongan-kerja-di-puskesmas-pancoran-mas-depok,"Liputan6.com, Jakarta - Beredar di media sosial postingan poster...",https://cdn0-production-images-kly.akamaized.net/iIPSz-BzZZLy0a8-kSeMMNpSxcw=/640x360/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5097240/original/002323100_1737071503-cek_fakta_puskesmas.jpg,17/01/2025,Uncategorized,27,January 2025
Cek Fakta: Foto Kondisi Banjir di Makkah...,https://turnbackhoax.id/articles/25139-cek-fakta-foto-kondisi-banjir-di-makkah-arab-saudi-ini-bukan-terjadi-pada-2025,"Liputan6.com, Jakarta- Cek Fakta Liputan6.com mendapati klaim foto kondisi...",https://cdn1-production-images-kly.akamaized.net/ULrlLhEyoKSB0kagVC8uyzP7-SM=/640x360/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5096715/original/026824900_1737017846-foto_arab_banjir_cover.jpg,16/01/2025,Uncategorized,27,January 2025
"Keliru, Peta Amerika Serikat yang Separuh Terbakar...",https://turnbackhoax.id/articles/25138-keliru-peta-amerika-serikat-yang-separuh-terbakar-dan-separuh-terdampak-badai-salju,Sebuah gambar peta diunggah 11 Januari 2025 di Threads...,https://statik.tempo.co/data/2025/01/16/id_1370059/1370059_720.jpg,16/01/2025,Uncategorized,27,January 2025
"Sebagian Benar, Video yang Diklaim Memperlihatkan Gempa...",https://turnbackhoax.id/articles/25137-sebagian-benar-video-yang-diklaim-memperlihatkan-gempa-bumi-di-tibet,Sebuah kompilasi video beredar di Instagram [ arsip ]...,https://statik.tempo.co/data/2025/01/16/id_1370052/1370052_720.jpg,16/01/2025,Uncategorized,27,January 2025
"Keliru, Video Zaidul Akbar Promosi Obat Hipertensi...",https://turnbackhoax.id/articles/25136-keliru-video-zaidul-akbar-promosi-obat-hipertensi-sembuh-dalam-satu-pekan,Sebuah video beredar di Facebook [ arsip ] yang...,https://statik.tempo.co/data/2025/01/16/id_1370046/1370046_720.jpg,16/01/2025,Uncategorized,27,January 2025
Cek Fakta: Prabowo Pecat Kapolri Listyo Sigit,https://turnbackhoax.id/articles/25135-cek-fakta-prabowo-pecat-kapolri-listyo-sigit,Suara.com - Beredar di media sosial sebuah video yang...,https://media.suara.com/pictures/1600x840/2024/11/22/65513-kapolri-jenderal-listyo-sigit-prabowo-suaracomlilis-varwati.jpg,17/01/2025,Uncategorized,27,January 2025
[SALAH] Modifikasi Cuaca Sebabkan Sakit yang Dirasakan...,https://turnbackhoax.id/articles/25134--salah-modifikasi-cuaca-sebabkan-sakit-yang-dirasakan-masyarakat-saat-ini,Pada Selasa (31/12/2024) akun Instagram “purefact.id” membagikan foto [arsip]...,https://yudistira.turnbackhoax.id/uploads/2025/01/14-678x381.jpg,16/01/2025,Uncategorized,27,January 2025
[SALAH] Prabowo Murka Jokowi Gadaikan Laut pada...,https://turnbackhoax.id/articles/25133--salah-prabowo-murka-jokowi-gadaikan-laut-pada-oligarki,Beredar video dari kanal YouTube “OPINI RAKYAT” berisi narasi:...,https://yudistira.turnbackhoax.id/uploads/2025/01/3.-Prabowo-Murka-678x381.jpg,16/01/2025,Uncategorized,28,January 2025
[SALAH] Video Elon Musk Membicarakan Perbandingan Penanganan...,https://turnbackhoax.id/articles/25132--salah-video-elon-musk-membicarakan-perbandingan-penanganan-kebakaran-di-california-amerika-dengan-chongqing-tiongkok-,"Pada Senin, 13/1/2025 beredar pesan berantai di WhatsApp (arsip...",https://yudistira.turnbackhoax.id/uploads/2025/01/elon-X-LA-fire-feat.png,16/01/2025,Uncategorized,28,January 2025
[SALAH] Polisi Temukan Mobil Mewah yang Disembunyikan...,https://turnbackhoax.id/articles/25123--salah-polisi-temukan-mobil-mewah-yang-disembunyikan-tom-lembong,Pada Sabtu (2/11/2024) kanal YouTube “Informasi Selebritis” membagikan video...,https://yudistira.turnbackhoax.id/uploads/2025/01/13-678x381.jpg,16/01/2025,Uncategorized,28,January 2025
[SALAH] Gambar Sampul Artikel Kumparan “Prabowo Minta...,https://turnbackhoax.id/articles/25122--salah-gambar-sampul-artikel-kumparan-prabowo-minta-semua-tv-putar-ganyang-fufufafa-jam-6-pagi-,Akun X “kang___L” pada Senin (25/12/2024) mengunggah gambar sampul...,https://yudistira.turnbackhoax.id/uploads/2025/01/488D2889-9B43-4C16-9AAF-882801F002AF.jpg,16/01/2025,Uncategorized,28,January 2025
[SALAH] HMPV Adalah Virus Sintetis dari Laboratorium,https://turnbackhoax.id/articles/25119--salah-hmpv-adalah-virus-sintetis-dari-laboratorium,Akun Facebook “Tifauzia Tyassuma pada Selasa (4/1/2025) membagikan narasi...,https://yudistira.turnbackhoax.id/uploads/2025/01/12-678x381.jpg,16/01/2025,Uncategorized,28,January 2025
"Salah, Raffi Ahmad Bagi-bagi Rezeki",https://turnbackhoax.id/articles/25131-salah-raffi-ahmad-bagi-bagi-rezeki,tirto.id - Nama Raffi Ahmad menjadi perbincangan hangat di...,https://mmc.tirto.id/image/otf/970x0/2025/01/16/periksa-fakta-header-hoaks-raffi-ahmad-bagi-bagi-rezeki-01_ratio-16x9.jpg,16/01/2025,Uncategorized,28,January 2025
[HOAKS] Foto Kantor Facebook di Los Angeles...,https://turnbackhoax.id/articles/25130--hoaks-foto-kantor-facebook-di-los-angeles-terbakar,KOMPAS.com - Unggahan foto beredar di media sosial dengan...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,16/01/2025,Uncategorized,28,January 2025
[HOAKS] Tautan Undian Berhadiah dalam Rangka HUT...,https://turnbackhoax.id/articles/25129--hoaks-tautan-undian-berhadiah-dalam-rangka-hut-ke-129-bri,KOMPAS.com - Unggahan yang menyertakan tautan dengan klaim sebagai...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,16/01/2025,Uncategorized,28,January 2025
[KLARIFIKASI] Rumah Beratap Merah Bukan Milik David...,https://turnbackhoax.id/articles/25128--klarifikasi-rumah-beratap-merah-bukan-milik-david-steiner-yang-selamat-dari-kebakaran,KOMPAS.com - Rumah seorang warga bernama David Steiner dikabarkan...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,16/01/2025,Uncategorized,28,January 2025
[HOAKS] Prabowo Minta Shin Tae-yong Kembali Latih...,https://turnbackhoax.id/articles/25127--hoaks-prabowo-minta-shin-tae-yong-kembali-latih-timnas-indonesia,KOMPAS.com - Beredar unggahan foto dengan narasi yang menyebut...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,15/01/2025,Uncategorized,28,January 2025
[KLARIFIKASI] Video Orang Melantunkan Azan Tidak Terkait...,https://turnbackhoax.id/articles/25126--klarifikasi-video-orang-melantunkan-azan-tidak-terkait-kebakaran-los-angeles,KOMPAS.com - Beredar video yang diklaim menunjukkan upaya pemadaman...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,15/01/2025,Uncategorized,29,January 2025
Cek Fakta: Hoaks Foto Gedung Facebook di...,https://turnbackhoax.id/articles/25125-cek-fakta-hoaks-foto-gedung-facebook-di-los-angeles-terbakar,"Liputan6.com, Jakarta - Beredar di media sosial postingan foto...",https://cdn1-production-images-kly.akamaized.net/h9RwqfGUvbA7mtvtSio8adLEpY4=/640x360/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5096275/original/071963100_1736998050-cek_fakta_gedung.jpg,16/01/2025,Uncategorized,29,January 2025
"Cek Fakta: Atas Perintah Prabowo, Polisi Berhasil...",https://turnbackhoax.id/articles/25124-cek-fakta-atas-perintah-prabowo-polisi-berhasil-temukan-mobil-yang-disembunyikan-tom-lembong,Suara.com - Beredar di media sosial sebuah video dengan...,https://media.suara.com/pictures/1600x840/2025/01/14/72543-thomas-trikasih-lembong-tom-lembong.jpg,16/01/2025,Uncategorized,29,January 2025
Hoaks Bantuan Tunai BPJS Kesehatan,https://turnbackhoax.id/articles/25118-hoaks-bantuan-tunai-bpjs-kesehatan,"tirto.id - Beredar di media sosial, informasi mengenai program...",https://mmc.tirto.id/image/otf/970x0/2025/01/16/header-periksa-fakta---hoaks-bantuan-tunai-bpjs-01_ratio-16x9.jpg,16/01/2025,Uncategorized,29,January 2025
"Shin Tae-yong jadi Direktur Teknis Timnas Indonesia,...",https://turnbackhoax.id/articles/25117-shin-tae-yong-jadi-direktur-teknis-timnas-indonesia-benarkah-,Jakarta (ANTARA/JACX) – Sebuah unggahan di Facebook menarasikan Mantan...,https://img.antaranews.com/cache/730x487/2025/01/15/WhatsApp-Image-2025-01-15-at-11.52.23.jpeg,16/01/2025,Uncategorized,29,January 2025
[HOAKS] DEW Jadi Senjata Penyebab Kebakaran di...,https://turnbackhoax.id/articles/25116--hoaks-dew-jadi-senjata-penyebab-kebakaran-di-california,KOMPAS.com - Beredar narasi yang mengeklaim penyebab kebakaran di...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,15/01/2025,Uncategorized,29,January 2025
[KLARIFIKASI] Foto Gereja Selamat dari Kebakaran Los...,https://turnbackhoax.id/articles/25115--klarifikasi-foto-gereja-selamat-dari-kebakaran-los-angeles-hasil-manipulasi-ai,KOMPAS.com - Beredar foto yang diklaim menunjukkan sebuah gereja...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,15/01/2025,Uncategorized,29,January 2025
[HOAKS] Prabowo Berhasil Tangkap Harun Masiku,https://turnbackhoax.id/articles/25114--hoaks-prabowo-berhasil-tangkap-harun-masiku,KOMPAS.com - Presiden Prabowo Subianto diklaim telah berhasil menangkap...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,15/01/2025,Uncategorized,29,January 2025
Cek Fakta: Shin Tae Yong Ditunjuk Sebagai...,https://turnbackhoax.id/articles/25113-cek-fakta-shin-tae-yong-ditunjuk-sebagai-direktur-teknis-timnas-indonesia,Suara.com - Beredar di media sosial sebuah unggahan yang...,https://media.suara.com/pictures/1600x840/2025/01/11/25625-shin-tae-yong-instagramshintaeyong7777.jpg,16/01/2025,Uncategorized,29,January 2025
Cek Fakta: Megawati Soekarnoputri Mundur dari Kursi...,https://turnbackhoax.id/articles/25112-cek-fakta-megawati-soekarnoputri-mundur-dari-kursi-ketua-umum-pdip,Suara.com - Sebuah unggahan di Facebook menampilkan tangkapan layar...,https://media.suara.com/pictures/1600x840/2025/01/10/81720-hut-pdip-ke-52-pdip-pdi-perjuangan-megawati-soekarnoputri-puan-maharani.jpg,16/01/2025,Uncategorized,29,January 2025
Hoaks Video Pesawat Pemadam Kebakaran Jatuh di...,https://turnbackhoax.id/articles/25111-hoaks-video-pesawat-pemadam-kebakaran-jatuh-di-la,"tirto.id - Kebakaran hebat yang menimpa wilayah California, Amerika...",https://mmc.tirto.id/image/otf/970x0/2025/01/15/header-periksa-fakta---hoaks-pesawat-pemadam-kebakaran-jatuh-di-la-01_ratio-16x9.jpg,16/01/2025,Uncategorized,30,January 2025
Hoaks! Megawati resmi mundur dari kursi Ketum...,https://turnbackhoax.id/articles/25110-hoaks-megawati-resmi-mundur-dari-kursi-ketum-pdi-perjuangan-pada-awal-januari-2025,Jakarta (ANTARA/JACX) – Sebuah unggahan di Facebook menampikan tangkapan...,https://img.antaranews.com/cache/730x487/2025/01/14/WhatsApp-Image-2025-01-14-at-22.55.19.jpeg,16/01/2025,Uncategorized,30,January 2025
"Cek fakta, Hasto resmi divonis 50 tahun...",https://turnbackhoax.id/articles/25109-cek-fakta-hasto-resmi-divonis-50-tahun-penjara,Jakarta (ANTARA/JACX) – Sebuah unggahan YouTube menarasikan Sekjen DPP...,https://img.antaranews.com/cache/730x487/2025/01/15/WhatsApp-Image-2025-01-15-at-13.45.36.jpeg,15/01/2025,Uncategorized,30,January 2025
[HOAKS] Daftar Tarif Tilang Terbaru untuk Tahun...,https://turnbackhoax.id/articles/25108--hoaks-daftar-tarif-tilang-terbaru-untuk-tahun-2025,KOMPAS.com - Di media sosial beredar unggahan dengan narasi...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,15/01/2025,Uncategorized,30,January 2025
[HOAKS] Bantuan Dana Rp 150 Juta untuk...,https://turnbackhoax.id/articles/25107--hoaks-bantuan-dana-rp-150-juta-untuk-pekerja-migran-mengatasnamakan-bp2mi,KOMPAS.com - Beredar informasi adanya bantuan dana sebesar Rp...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,15/01/2025,Uncategorized,30,January 2025
"Keliru, Rangkaian Kebakaran di Amerika Serikat Bagian...",https://turnbackhoax.id/articles/25106-keliru-rangkaian-kebakaran-di-amerika-serikat-bagian-dari-new-world-order,Sebuah video beredar di Instagram [ arsip ] yang...,https://statik.tempo.co/data/2025/01/15/id_1369745/1369745_720.jpg,15/01/2025,Uncategorized,30,January 2025
"Keliru, Foto Masjid yang selamat dari Kebakaran...",https://turnbackhoax.id/articles/25105-keliru-foto-masjid-yang-selamat-dari-kebakaran-los-angeles,"Beberapa gambar dan video beredar di WhatsApp, TikTok [...",https://statik.tempo.co/data/2025/01/15/id_1369733/1369733_720.jpg,15/01/2025,Uncategorized,30,January 2025
Cek Fakta: Hasto Kristiyanto Divonis 50 Tahun...,https://turnbackhoax.id/articles/25104-cek-fakta-hasto-kristiyanto-divonis-50-tahun-penjara,Suara.com - Sebuah unggahan di YouTube menarasikan bahwa Sekretaris...,https://media.suara.com/pictures/1600x840/2025/01/13/23962-hasto-kristiyanto-diperiksa-kpk.jpg,16/01/2025,Uncategorized,30,January 2025
Cek Fakta: Pertemua Prabowo dan Megawati Jelang...,https://turnbackhoax.id/articles/25103-cek-fakta-pertemua-prabowo-dan-megawati-jelang-tahun-baru-2025,Suara.com - Beredar di media sosial sebuah narasi yang...,https://media.suara.com/pictures/970x544/2019/07/24/33053-prabowo-subianto-dan-megawati-bertemu-istimewa.jpg,15/01/2025,Uncategorized,30,January 2025
[SALAH] Prabowo Pecat Kapolri Listyo Sigit,https://turnbackhoax.id/articles/25102--salah-prabowo-pecat-kapolri-listyo-sigit-,Kanal YouTube “Lingkarnews” pada Senin (6/1/2025) membagikan video [arsip]...,https://yudistira.turnbackhoax.id/uploads/2025/01/1-678x381.png,15/01/2025,Uncategorized,30,January 2025
[PENIPUAN] KAI Commuter Kasih Fasilitas Gratis Lewat...,https://turnbackhoax.id/articles/25096--penipuan-kai-commuter-kasih-fasilitas-gratis-lewat-program-kartu-lansia,Akun Facebook “Agus” pada Senin (6/1/2024) mengunggah narasi [arsip]...,https://lh7-rt.googleusercontent.com/docsz/AD_4nXe8S8gcIvAhdASqs32hoRNsC_SO_uAbI4TO9rUC7rf2ef55uKkPFeKhNmR_APXuX-q94b763HANdWobA1E4kNOVILe99JlMRrWGdopcCXAnUUW1IC-vMqN3jNYVk5MuLVg1NCjV6A?key=IQY3rM-aMQywnswW2dPpb1z6,15/01/2025,Uncategorized,31,January 2025
[SALAH] Momen Pertemuan Megawati dan Prabowo Jelang...,https://turnbackhoax.id/articles/25095--salah-momen-pertemuan-megawati-dan-prabowo-jelang-tahun-baru-2025,Akun TikTok “MosesJoplin” pada Jumat (3/1/2024) mengunggah video [arsip]...,https://yudistira.turnbackhoax.id/uploads/2025/01/Screenshot-1842-678x381.png,15/01/2025,Uncategorized,31,January 2025
[SALAH] Senjata Biologis Diluncurkan Jelang Ramadan,https://turnbackhoax.id/articles/25094--salah-senjata-biologis-diluncurkan-jelang-ramadan,Akun Thread “veralis545” pada Jumat (3/1/2025) membagikan unggahan [arsip]...,https://yudistira.turnbackhoax.id/uploads/2025/01/wm-sakit-senjata-biologis-1.png,15/01/2025,Uncategorized,31,January 2025
"[SALAH] John Cena Pendukung Palestina, Rumahnya Selamat...",https://turnbackhoax.id/articles/25093--salah-john-cena-pendukung-palestina-rumahnya-selamat-dari-kebakaran-los-angeles,Akun X “Andria75777” [arsip] dan akun TikTok “ajieyoo3” [arsip]...,https://yudistira.turnbackhoax.id/uploads/2025/01/wm-rumah-john-cena-selamat-dari-kebakaran.png,15/01/2025,Uncategorized,31,January 2025
[SALAH] Megawati dan Puan Maharani Menuntut Pembebasan...,https://turnbackhoax.id/articles/25092--salah-megawati-dan-puan-maharani-menuntut-pembebasan-hasto,Akun TikTok “ara.ari98” [arsip] pada Rabu (25/12/2024) dan akun...,https://yudistira.turnbackhoax.id/uploads/2025/01/wm-megawati-dan-puan-keluar-kpk.png,14/01/2025,Uncategorized,31,January 2025
[SALAH] 700 Kepala Desa Digelandang ke KPK,https://turnbackhoax.id/articles/25091--salah-700-kepala-desa-digelandang-ke-kpk,"Akun TikTok “anaknya.dai.bachtiar” pada Minggu, (1/12/2024) mengunggah video [arsip]...",https://yudistira.turnbackhoax.id/uploads/2025/01/kpk-768x768.jpg,15/01/2025,Uncategorized,31,January 2025
Hoaks Pendaftaran Relawan & Pekerja Program Makan...,https://turnbackhoax.id/articles/25101-hoaks-pendaftaran-relawan-pekerja-program-makan-bergizi-gratis,tirto.id - Pemerintah Indonesia resmi menjalankan program makan bergizi...,https://mmc.tirto.id/image/otf/970x0/2025/01/15/header-periksa-fakta---hoaks-pendaftaran-lowongan-mbg-01_ratio-16x9.jpg,15/01/2025,Uncategorized,31,January 2025
[HOAKS] Rombongan Menhan Arab Saudi Panik Disambut...,https://turnbackhoax.id/articles/25100--hoaks-rombongan-menhan-arab-saudi-panik-disambut-petasan-di-kedutaan-china,KOMPAS.com - Sebuah video menampilkan narasi rombongan Menteri Pertahanan...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,15/01/2025,Uncategorized,31,January 2025
[KLARIFIKASI] Tidak Benar Prabowo Batalkan Hukuman Harvey...,https://turnbackhoax.id/articles/25099--klarifikasi-tidak-benar-prabowo-batalkan-hukuman-harvey-moeis-dan-minta-vonis-40-tahun,KOMPAS.com - Presiden Prabowo Subianto diklaim meminta Harvey Moeis...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,14/01/2025,Uncategorized,31,January 2025
[HOAKS] Rumah John Cena Selamat dari Kebakaran...,https://turnbackhoax.id/articles/25098--hoaks-rumah-john-cena-selamat-dari-kebakaran-los-angeles,KOMPAS.com - Rumah milik aktor Amerika Serikat dan pegulat...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,14/01/2025,Uncategorized,31,January 2025
Cek Fakta: Insiden Sebelum Kecelakaan Jeju Air...,https://turnbackhoax.id/articles/25097-cek-fakta-insiden-sebelum-kecelakaan-jeju-air-di-korea-selatan,Suara.com - Beredar di media sosial sebuah video yang...,https://media.suara.com/pictures/1600x840/2024/12/31/44275-jeju-air-xcom.jpg,15/01/2025,Uncategorized,32,January 2025
"[PENIPUAN] Tautan Lowongan Kerja di Ultra Milk,...",https://turnbackhoax.id/articles/25083--penipuan-tautan-lowongan-kerja-di-ultra-milk-usia-maksimal-50-tahun,Pada Selasa (10/12/2024) akun Facebook “Loker PT.ULtra MiLk Indonesia”...,https://yudistira.turnbackhoax.id/uploads/2025/01/10-1-678x381.jpg,15/01/2025,Uncategorized,32,January 2025
[SALAH] Foto “Guru Honorer Meninggal di Perbatasan...,https://turnbackhoax.id/articles/25082--salah-foto-guru-honorer-meninggal-di-perbatasan-ri-papua-nugini-,Pada Senin (5/1/2025) akun Facebook “IK IK” membagikan foto...,https://yudistira.turnbackhoax.id/uploads/2025/01/11-678x381.jpg,15/01/2025,Uncategorized,32,January 2025
[PENIPUAN] Tautan Pengecekan Bansos,https://turnbackhoax.id/articles/25081--penipuan-tautan-pengecekan-bansos,Ditemukan sebuah akun TikTok milik “adminbansos12” [arsip]. Akun yang...,https://yudistira.turnbackhoax.id/uploads/2025/01/WhatsApp-Image-2025-01-15-at-08.39.57.jpeg,15/01/2025,Uncategorized,32,January 2025
[SALAH] Video Insiden Sebelum Pesawat Jeju Air...,https://turnbackhoax.id/articles/25080--salah-video-insiden-sebelum-pesawat-jeju-air-meledak,Akun TikTok “zahranabila1414” pada Kamis (02/01/2025) mengunggah video [arsip]...,https://yudistira.turnbackhoax.id/uploads/2025/01/WhatsApp-Image-2025-01-15-at-08.22.04-678x381.jpeg,15/01/2025,Uncategorized,32,January 2025
[HOAKS] Video Raffi Ahmad Tawarkan Sejumlah Bantuan,https://turnbackhoax.id/articles/25090--hoaks-video-raffi-ahmad-tawarkan-sejumlah-bantuan,KOMPAS.com - Beredar video yang menampilkan artis sekaligus staf...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,14/01/2025,Uncategorized,32,January 2025
"[HOAKS] Tautan Pendaftaran Bansos Rp 3,5 Juta...",https://turnbackhoax.id/articles/25089--hoaks-tautan-pendaftaran-bansos-rp-3-5-juta-atas-nama-bpjs-kesehatan,KOMPAS.com - Beredar unggahan disertai tautan yang diklaim sebagai...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,14/01/2025,Uncategorized,32,January 2025
[KLARIFIKASI] Tidak Benar Bendera Indonesia Berkibar di...,https://turnbackhoax.id/articles/25088--klarifikasi-tidak-benar-bendera-indonesia-berkibar-di-laga-psv-vs-feyenoord,KOMPAS.com - Beredar video yang mengeklaim bendera Indonesia berkibar...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,14/01/2025,Uncategorized,32,January 2025
Cek Fakta: Hoaks Jusuf Hamka Bagikan Uang...,https://turnbackhoax.id/articles/25087-cek-fakta-hoaks-jusuf-hamka-bagikan-uang-rp-53-juta-dengan-cara-tebak-nama-kendaraan-di-facebook,"Liputan6.com, Jakarta - Beredar di media sosial postingan pengusaha...",https://cdn1-production-images-kly.akamaized.net/GKkXkwAjk4RLkok2KDuSFKX6QS4=/640x360/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/4927791/original/095448700_1724642226-cek_fakta_jusuf_hamka_angkot.jpg,15/01/2025,Uncategorized,32,January 2025
Cek Fakta: Hoaks Pendaftaran Program PLN Peduli...,https://turnbackhoax.id/articles/25086-cek-fakta-hoaks-pendaftaran-program-pln-peduli-untuk-dapatkan-pengisian-voucer-listrik-gratis,"Liputan6.com, Jakarta- Cek Fakta Liputan6.com mendapati klaim pendaftaran program...",https://cdn1-production-images-kly.akamaized.net/3OmPAYH68pUdMAE5LHvW7VoDT3U=/640x360/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5094907/original/056210700_1736901539-diskon_PLN.jpg,15/01/2025,Uncategorized,32,January 2025
Cek Fakta: Prabowo Akan Samakan Gaji DPR...,https://turnbackhoax.id/articles/25085-cek-fakta-prabowo-akan-samakan-gaji-dpr-dan-mpr-dengan-pns,Suara.com - Beredar di media sosial sebuah video dengan...,https://media.suara.com/pictures/1600x840/2024/12/30/99857-presiden-ri-prabowo-subianto-tangkapan-layarnovian.jpg,15/01/2025,Uncategorized,33,January 2025
Cek Fakta: HMPV Adalah Virus Buatan Laboratorium...,https://turnbackhoax.id/articles/25084-cek-fakta-hmpv-adalah-virus-buatan-laboratorium-dan-akan-menjadi-pandemi-selanjutnya,Suara.com - Sebuah unggahan di Facebook menarasikan bahwa Human...,https://media.suara.com/pictures/1600x840/2025/01/11/40768-virus-hmpv.jpg,15/01/2025,Uncategorized,33,January 2025
HMPV virus buatan laboratorium dan akan jadi...,https://turnbackhoax.id/articles/25079-hmpv-virus-buatan-laboratorium-dan-akan-jadi-pandemi-selanjutnya-benarkah-,Jakarta (ANTARA/JACX) – Sebuah unggahan di Facebook menarasikan Human...,https://img.antaranews.com/cache/730x487/2025/01/10/WhatsApp-Image-2025-01-10-at-22.41.01.jpeg,15/01/2025,Uncategorized,33,January 2025
